Time_data,PUN,PUN_d+1-7,PUN_d+1-14,GAS,GAS_d+1-7,Total_load_f,Total_Load_d+1-7,GiornoSettimana,Ora,holiday
2022-02-22 23:00:00+00:00,173.7,187.47,208.3,74.47,76.3,32216.0,30842.3,1,24,0
2022-02-23 00:00:00+00:00,176.07,179.49,200.99,79.99,71.82,30443.0,28018.79,2,1,0
2022-02-23 01:00:00+00:00,170.28,173.95,192.61,79.99,71.82,29298.0,26646.24,2,2,0
2022-02-23 02:00:00+00:00,165.1,173.7,185.1,79.99,71.82,29059.0,26069.01,2,3,0
2022-02-23 03:00:00+00:00,162.46,172.0,184.27,79.99,71.82,29027.0,25990.61,2,4,0
2022-02-23 04:00:00+00:00,162.12,172.94,188.08,79.99,71.82,30044.0,26285.66,2,5,0
2022-02-23 05:00:00+00:00,168.51,180.38,202.0,79.99,71.82,34001.0,27890.64,2,6,0
2022-02-23 06:00:00+00:00,201.58,182.07,214.2,79.99,71.82,38108.0,33503.59,2,7,0
2022-02-23 07:00:00+00:00,212.7,202.54,238.52,79.99,71.82,41870.0,39060.77,2,8,0
2022-02-23 08:00:00+00:00,232.49,199.7,255.0,79.99,71.82,43011.0,42991.88,2,9,0
2022-02-23 09:00:00+00:00,204.92,192.69,230.16,79.99,71.82,41990.0,43837.54,2,10,0
2022-02-23 10:00:00+00:00,191.91,180.18,212.1,79.99,71.82,41619.0,43256.8,2,11,0
2022-02-23 11:00:00+00:00,181.46,177.07,204.0,79.99,71.82,39490.0,42363.32,2,12,0
2022-02-23 12:00:00+00:00,174.52,166.83,192.1,79.99,71.82,38320.0,40325.43,2,13,0
2022-02-23 13:00:00+00:00,170.57,164.86,186.0,79.99,71.82,39221.0,39555.92,2,14,0
2022-02-23 14:00:00+00:00,171.83,167.96,196.78,79.99,71.82,39438.0,40457.97,2,15,0
2022-02-23 15:00:00+00:00,175.49,174.99,205.92,79.99,71.82,39473.0,41034.06,2,16,0
2022-02-23 16:00:00+00:00,192.49,182.99,224.69,79.99,71.82,38914.0,41935.37,2,17,0
2022-02-23 17:00:00+00:00,205.72,190.94,236.34,79.99,71.82,38628.0,42779.7,2,18,0
2022-02-23 18:00:00+00:00,244.44,206.19,261.7,79.99,71.82,39396.0,44204.72,2,19,0
2022-02-23 19:00:00+00:00,245.0,213.27,258.09,79.99,71.82,40613.0,43531.06,2,20,0
2022-02-23 20:00:00+00:00,214.0,196.54,235.01,79.99,71.82,37886.0,41113.29,2,21,0
2022-02-23 21:00:00+00:00,198.34,182.13,217.51,79.99,71.82,34202.0,38077.54,2,22,0
2022-02-23 22:00:00+00:00,190.22,180.12,210.6,79.99,71.82,31107.0,34306.93,2,23,0
2022-02-23 23:00:00+00:00,183.33,170.75,195.71,79.99,71.82,27982.0,30936.96,2,24,0
2022-02-24 00:00:00+00:00,184.7,173.17,196.17,88.1,73.99,26309.0,28281.3,3,1,0
2022-02-24 01:00:00+00:00,183.5,168.84,186.7,88.1,73.99,25347.0,26870.33,3,2,0
2022-02-24 02:00:00+00:00,180.79,167.29,184.0,88.1,73.99,24898.0,26224.84,3,3,0
2022-02-24 03:00:00+00:00,180.79,166.62,184.22,88.1,73.99,24940.0,25827.62,3,4,0
2022-02-24 04:00:00+00:00,181.5,166.86,186.49,88.1,73.99,26124.0,26242.22,3,5,0
2022-02-24 05:00:00+00:00,190.45,173.17,196.17,88.1,73.99,30327.0,28061.4,3,6,0
2022-02-24 06:00:00+00:00,218.0,210.0,214.45,88.1,73.99,34669.0,33101.7,3,7,0
2022-02-24 07:00:00+00:00,230.55,240.0,234.96,88.1,73.99,38924.0,38618.5,3,8,0
2022-02-24 08:00:00+00:00,260.7,254.78,247.0,88.1,73.99,41038.0,42302.91,3,9,0
2022-02-24 09:00:00+00:00,229.4,241.93,240.54,88.1,73.99,41541.0,42358.71,3,10,0
2022-02-24 10:00:00+00:00,213.91,202.25,230.25,88.1,73.99,41611.0,41708.03,3,11,0
2022-02-24 11:00:00+00:00,207.43,184.99,224.34,88.1,73.99,39704.0,40826.18,3,12,0
2022-02-24 12:00:00+00:00,198.61,177.7,211.87,88.1,73.99,39049.0,38827.38,3,13,0
2022-02-24 13:00:00+00:00,195.39,176.49,199.48,88.1,73.99,39365.0,38409.62,3,14,0
2022-02-24 14:00:00+00:00,204.21,182.05,200.87,88.1,73.99,39303.0,38883.09,3,15,0
2022-02-24 15:00:00+00:00,210.0,196.44,209.94,88.1,73.99,38962.0,39628.34,3,16,0
2022-02-24 16:00:00+00:00,227.91,215.0,227.84,88.1,73.99,38237.0,40559.84,3,17,0
2022-02-24 17:00:00+00:00,266.0,249.27,259.1,88.1,73.99,38528.0,41435.2,3,18,0
2022-02-24 18:00:00+00:00,274.0,274.97,294.0,88.1,73.99,39660.0,43489.95,3,19,0
2022-02-24 19:00:00+00:00,274.0,256.98,289.0,88.1,73.99,40065.0,43054.08,3,20,0
2022-02-24 20:00:00+00:00,266.0,210.21,234.84,88.1,73.99,37736.0,40593.75,3,21,0
2022-02-24 21:00:00+00:00,230.55,187.72,216.0,88.1,73.99,34219.0,37565.89,3,22,0
2022-02-24 22:00:00+00:00,218.0,182.31,206.71,88.1,73.99,31036.0,33991.48,3,23,0
2022-02-24 23:00:00+00:00,209.99,173.86,197.89,88.1,73.99,27481.0,30783.29,3,24,0
2022-02-25 00:00:00+00:00,246.8,182.6,195.91,124.57,73.0,25628.0,28069.57,4,1,0
2022-02-25 01:00:00+00:00,245.0,175.69,187.2,124.57,73.0,24638.0,26816.18,4,2,0
2022-02-25 02:00:00+00:00,237.6,169.91,184.89,124.57,73.0,24170.0,26062.08,4,3,0
2022-02-25 03:00:00+00:00,235.0,167.62,170.24,124.57,73.0,24081.0,25905.5,4,4,0
2022-02-25 04:00:00+00:00,235.0,165.21,167.56,124.57,73.0,24413.0,26186.55,4,5,0
2022-02-25 05:00:00+00:00,269.9,169.91,168.38,124.57,73.0,25296.0,27769.33,4,6,0
2022-02-25 06:00:00+00:00,300.0,176.65,184.74,124.57,73.0,27141.0,32951.63,4,7,0
2022-02-25 07:00:00+00:00,322.97,192.69,207.43,124.57,73.0,29873.0,38350.84,4,8,0
2022-02-25 08:00:00+00:00,330.0,200.0,210.89,124.57,73.0,31159.0,42350.53,4,9,0
2022-02-25 09:00:00+00:00,294.56,186.36,211.17,124.57,73.0,31490.0,42938.26,4,10,0
2022-02-25 10:00:00+00:00,275.0,180.82,203.23,124.57,73.0,30796.0,42064.17,4,11,0
2022-02-25 11:00:00+00:00,273.98,172.04,184.74,124.57,73.0,30496.0,41248.94,4,12,0
2022-02-25 12:00:00+00:00,268.99,166.81,179.99,124.57,73.0,28868.0,39223.82,4,13,0
2022-02-25 13:00:00+00:00,263.7,163.55,171.0,124.57,73.0,28458.0,38626.72,4,14,0
2022-02-25 14:00:00+00:00,271.22,162.74,168.39,124.57,73.0,28495.0,39249.08,4,15,0
2022-02-25 15:00:00+00:00,275.07,168.96,169.05,124.57,73.0,28896.0,39718.51,4,16,0
2022-02-25 16:00:00+00:00,290.5,171.8,184.4,124.57,73.0,29735.0,40253.77,4,17,0
2022-02-25 17:00:00+00:00,332.38,183.39,194.89,124.57,73.0,30780.0,41222.14,4,18,0
2022-02-25 18:00:00+00:00,349.0,203.24,215.0,124.57,73.0,33424.0,42908.95,4,19,0
2022-02-25 19:00:00+00:00,349.0,205.79,231.55,124.57,73.0,34514.0,42332.25,4,20,0
2022-02-25 20:00:00+00:00,322.05,197.31,213.0,124.57,73.0,32211.0,39732.34,4,21,0
2022-02-25 21:00:00+00:00,290.81,180.39,202.14,124.57,73.0,29638.0,36717.7,4,22,0
2022-02-25 22:00:00+00:00,275.45,173.3,199.67,124.57,73.0,26999.0,33292.04,4,23,0
2022-02-25 23:00:00+00:00,268.99,168.66,190.37,124.57,73.0,24254.0,30204.67,4,24,0
2022-02-26 00:00:00+00:00,285.41,175.69,196.9,94.94,73.44,22333.0,27861.57,5,1,0
2022-02-26 01:00:00+00:00,267.37,168.68,186.52,94.94,73.44,21170.0,26365.18,5,2,0
2022-02-26 02:00:00+00:00,261.13,163.03,184.3,94.94,73.44,20825.0,25540.09,5,3,0
2022-02-26 03:00:00+00:00,261.13,163.05,175.76,94.94,73.44,20582.0,25293.83,5,4,0
2022-02-26 04:00:00+00:00,261.13,163.03,173.06,94.94,73.44,20882.0,25230.23,5,5,0
2022-02-26 05:00:00+00:00,262.63,168.68,178.54,94.94,73.44,21401.0,26028.2,5,6,0
2022-02-26 06:00:00+00:00,265.21,175.69,189.33,94.94,73.44,21641.0,28613.84,5,7,0
2022-02-26 07:00:00+00:00,278.06,175.12,199.95,94.94,73.44,23264.0,31548.24,5,8,0
2022-02-26 08:00:00+00:00,278.06,178.0,192.0,94.94,73.44,25330.0,34038.86,5,9,0
2022-02-26 09:00:00+00:00,267.37,180.0,191.69,94.94,73.44,27074.0,35143.77,5,10,0
2022-02-26 10:00:00+00:00,245.75,174.62,185.5,94.94,73.44,27783.0,34669.3,5,11,0
2022-02-26 11:00:00+00:00,213.02,169.26,178.53,94.94,73.44,28345.0,33374.48,5,12,0
2022-02-26 12:00:00+00:00,196.64,168.0,174.83,94.94,73.44,26589.0,31783.5,5,13,0
2022-02-26 13:00:00+00:00,180.33,161.73,167.37,94.94,73.44,24731.0,30468.99,5,14,0
2022-02-26 14:00:00+00:00,181.95,161.73,167.37,94.94,73.44,24635.0,30008.83,5,15,0
2022-02-26 15:00:00+00:00,197.47,166.0,180.12,94.94,73.44,24988.0,30075.24,5,16,0
2022-02-26 16:00:00+00:00,225.08,177.71,201.99,94.94,73.44,24894.0,30882.23,5,17,0
2022-02-26 17:00:00+00:00,262.39,195.34,218.96,94.94,73.44,25633.0,32594.44,5,18,0
2022-02-26 18:00:00+00:00,299.0,223.6,245.0,94.94,73.44,28728.0,35789.19,5,19,0
2022-02-26 19:00:00+00:00,300.7,251.0,265.31,94.94,73.44,31062.0,36480.99,5,20,0
2022-02-26 20:00:00+00:00,280.0,228.0,243.0,94.94,73.44,29963.0,34445.71,5,21,0
2022-02-26 21:00:00+00:00,265.21,214.93,226.44,94.94,73.44,27653.0,31847.81,5,22,0
2022-02-26 22:00:00+00:00,245.0,195.77,210.86,94.94,73.44,25353.0,29506.84,5,23,0
2022-02-26 23:00:00+00:00,224.9,181.0,199.95,94.94,73.44,24975.0,27126.18,5,24,0
2022-02-27 00:00:00+00:00,200.33,164.64,180.12,95.05,74.97,23415.0,24821.17,6,1,1
2022-02-27 01:00:00+00:00,186.05,162.6,174.05,95.05,74.97,22761.0,23324.56,6,2,1
2022-02-27 02:00:00+00:00,178.29,157.34,171.64,95.05,74.97,22110.0,22419.64,6,3,1
2022-02-27 03:00:00+00:00,178.29,154.98,170.2,95.05,74.97,22329.0,22086.75,6,4,1
2022-02-27 04:00:00+00:00,174.5,157.16,171.64,95.05,74.97,23997.0,22021.21,6,5,1
2022-02-27 05:00:00+00:00,177.1,163.98,182.72,95.05,74.97,29236.0,22637.5,6,6,1
2022-02-27 06:00:00+00:00,186.05,185.58,206.4,95.05,74.97,34917.0,23978.1,6,7,1
2022-02-27 07:00:00+00:00,191.54,209.5,225.0,95.05,74.97,40356.0,25048.92,6,8,1
2022-02-27 08:00:00+00:00,191.54,218.02,253.98,95.05,74.97,42606.0,26609.26,6,9,1
2022-02-27 09:00:00+00:00,196.64,210.09,249.96,95.05,74.97,43520.0,28196.42,6,10,1
2022-02-27 10:00:00+00:00,186.05,203.71,229.2,95.05,74.97,43271.0,28681.21,6,11,1
2022-02-27 11:00:00+00:00,182.07,196.09,221.56,95.05,74.97,39879.0,28676.96,6,12,1
2022-02-27 12:00:00+00:00,186.05,178.99,206.3,95.05,74.97,40543.0,28300.24,6,13,1
2022-02-27 13:00:00+00:00,153.76,177.44,205.88,95.05,74.97,41394.0,26880.01,6,14,1
2022-02-27 14:00:00+00:00,167.36,187.15,211.66,95.05,74.97,41688.0,26180.52,6,15,1
2022-02-27 15:00:00+00:00,177.0,196.56,216.11,95.05,74.97,41983.0,26241.48,6,16,1
2022-02-27 16:00:00+00:00,192.24,190.26,217.26,95.05,74.97,40504.0,27001.87,6,17,1
2022-02-27 17:00:00+00:00,229.9,200.89,221.42,95.05,74.97,38840.0,29020.11,6,18,1
2022-02-27 18:00:00+00:00,275.76,205.15,236.9,95.05,74.97,39343.0,32354.62,6,19,1
2022-02-27 19:00:00+00:00,279.84,201.76,248.71,95.05,74.97,41258.0,33403.03,6,20,1
2022-02-27 20:00:00+00:00,268.39,192.0,229.02,95.05,74.97,38571.0,32487.17,6,21,1
2022-02-27 21:00:00+00:00,252.1,177.71,218.95,95.05,74.97,34156.0,30571.13,6,22,1
2022-02-27 22:00:00+00:00,240.0,175.0,201.98,95.05,74.97,30697.0,28251.68,6,23,1
2022-02-27 23:00:00+00:00,210.12,173.92,194.4,95.05,74.97,26382.0,25990.71,6,24,1
2022-02-28 00:00:00+00:00,204.01,174.16,198.18,107.85,74.47,24869.0,24133.43,0,1,0
2022-02-28 01:00:00+00:00,202.79,169.72,189.0,107.85,74.47,24439.0,23059.54,0,2,0
2022-02-28 02:00:00+00:00,202.68,164.96,179.7,107.85,74.47,23974.0,22407.56,0,3,0
2022-02-28 03:00:00+00:00,196.33,163.06,174.02,107.85,74.47,24364.0,22278.05,0,4,0
2022-02-28 04:00:00+00:00,197.0,158.0,174.05,107.85,74.47,26127.0,22853.69,0,5,0
2022-02-28 05:00:00+00:00,213.54,164.38,182.97,107.85,74.47,31074.0,25109.2,0,6,0
2022-02-28 06:00:00+00:00,267.78,189.38,204.2,107.85,74.47,36955.0,30910.72,0,7,0
2022-02-28 07:00:00+00:00,304.35,200.67,234.06,107.85,74.47,42199.0,36096.87,0,8,0
2022-02-28 08:00:00+00:00,287.01,210.66,262.88,107.85,74.47,44144.0,40501.68,0,9,0
2022-02-28 09:00:00+00:00,257.58,196.01,240.0,107.85,74.47,44762.0,41419.08,0,10,0
2022-02-28 10:00:00+00:00,244.57,186.6,217.85,107.85,74.47,44062.0,41062.57,0,11,0
2022-02-28 11:00:00+00:00,244.3,169.98,209.33,107.85,74.47,41218.0,40383.59,0,12,0
2022-02-28 12:00:00+00:00,217.21,166.41,206.23,107.85,74.47,41687.0,38423.12,0,13,0
2022-02-28 13:00:00+00:00,217.45,158.89,202.25,107.85,74.47,42385.0,38137.92,0,14,0
2022-02-28 14:00:00+00:00,226.69,165.9,206.61,107.85,74.47,42964.0,38900.73,0,15,0
2022-02-28 15:00:00+00:00,242.32,178.48,211.17,107.85,74.47,43277.0,39403.65,0,16,0
2022-02-28 16:00:00+00:00,253.31,183.64,221.19,107.85,74.47,41607.0,40045.96,0,17,0
2022-02-28 17:00:00+00:00,278.42,204.78,226.0,107.85,74.47,39803.0,40792.06,0,18,0
2022-02-28 18:00:00+00:00,299.27,232.51,238.0,107.85,74.47,39970.0,42321.09,0,19,0
2022-02-28 19:00:00+00:00,312.49,245.0,230.69,107.85,74.47,42293.0,41674.63,0,20,0
2022-02-28 20:00:00+00:00,290.01,211.02,222.1,107.85,74.47,39592.0,39648.04,0,21,0
2022-02-28 21:00:00+00:00,263.81,185.63,212.01,107.85,74.47,35031.0,36808.35,0,22,0
2022-02-28 22:00:00+00:00,256.35,181.77,203.99,107.85,74.47,31530.0,33381.41,0,23,0
2022-02-28 23:00:00+00:00,249.56,173.7,198.36,107.85,74.47,28842.0,30356.75,0,24,0
2022-03-01 00:00:00+00:00,257.35,176.07,192.02,105.9,79.99,27009.0,27361.26,1,1,0
2022-03-01 01:00:00+00:00,247.3,170.28,188.23,105.9,79.99,26018.0,26210.33,1,2,0
2022-03-01 02:00:00+00:00,235.75,165.1,179.18,105.9,79.99,25789.0,25549.5,1,3,0
2022-03-01 03:00:00+00:00,223.64,162.46,188.23,105.9,79.99,25741.0,25393.08,1,4,0
2022-03-01 04:00:00+00:00,222.38,162.12,188.23,105.9,79.99,26968.0,25902.56,1,5,0
2022-03-01 05:00:00+00:00,233.41,168.51,201.2,105.9,79.99,30898.0,27570.97,1,6,0
2022-03-01 06:00:00+00:00,276.64,201.58,229.11,105.9,79.99,35902.0,32549.62,1,7,0
2022-03-01 07:00:00+00:00,297.85,212.7,257.04,105.9,79.99,40504.0,37489.55,1,8,0
2022-03-01 08:00:00+00:00,299.65,232.49,299.67,105.9,79.99,41533.0,41335.03,1,9,0
2022-03-01 09:00:00+00:00,295.94,204.92,263.36,105.9,79.99,41322.0,42048.97,1,10,0
2022-03-01 10:00:00+00:00,265.11,191.91,235.0,105.9,79.99,41000.0,41579.98,1,11,0
2022-03-01 11:00:00+00:00,260.08,181.46,210.5,105.9,79.99,40506.0,40677.18,1,12,0
2022-03-01 12:00:00+00:00,232.37,174.52,196.28,105.9,79.99,39701.0,38719.02,1,13,0
2022-03-01 13:00:00+00:00,232.23,170.57,191.0,105.9,79.99,39666.0,38103.62,1,14,0
2022-03-01 14:00:00+00:00,241.57,171.83,200.6,105.9,79.99,39949.0,38848.26,1,15,0
2022-03-01 15:00:00+00:00,255.2,175.49,210.34,105.9,79.99,40433.0,39186.0,1,16,0
2022-03-01 16:00:00+00:00,280.32,192.49,235.71,105.9,79.99,38970.0,39891.67,1,17,0
2022-03-01 17:00:00+00:00,312.6,205.72,255.46,105.9,79.99,38348.0,40953.46,1,18,0
2022-03-01 18:00:00+00:00,359.69,244.44,284.03,105.9,79.99,39326.0,42836.2,1,19,0
2022-03-01 19:00:00+00:00,354.1,245.0,267.99,105.9,79.99,40291.0,42481.75,1,20,0
2022-03-01 20:00:00+00:00,315.87,214.0,248.99,105.9,79.99,37786.0,40280.95,1,21,0
2022-03-01 21:00:00+00:00,286.0,198.34,211.04,105.9,79.99,34024.0,37387.92,1,22,0
2022-03-01 22:00:00+00:00,266.94,190.22,202.05,105.9,79.99,30938.0,33616.01,1,23,0
2022-03-01 23:00:00+00:00,255.13,183.33,187.47,105.9,79.99,29160.0,30336.0,1,24,0
2022-03-02 00:00:00+00:00,249.99,184.7,179.49,116.72,88.1,27495.0,28060.91,2,1,0
2022-03-02 01:00:00+00:00,233.95,183.5,173.95,116.72,88.1,26447.0,26695.02,2,2,0
2022-03-02 02:00:00+00:00,228.94,180.79,173.7,116.72,88.1,25680.0,25950.45,2,3,0
2022-03-02 03:00:00+00:00,222.98,180.79,172.0,116.72,88.1,25916.0,25863.92,2,4,0
2022-03-02 04:00:00+00:00,224.32,181.5,172.94,116.72,88.1,27286.0,26310.17,2,5,0
2022-03-02 05:00:00+00:00,250.0,190.45,180.38,116.72,88.1,31290.0,27980.47,2,6,0
2022-03-02 06:00:00+00:00,278.26,218.0,182.07,116.72,88.1,35965.0,32956.59,2,7,0
2022-03-02 07:00:00+00:00,326.58,230.55,202.54,116.72,88.1,40215.0,38151.16,2,8,0
2022-03-02 08:00:00+00:00,330.83,260.7,199.7,116.72,88.1,41309.0,41891.78,2,9,0
2022-03-02 09:00:00+00:00,288.64,229.4,192.69,116.72,88.1,40994.0,42183.2,2,10,0
2022-03-02 10:00:00+00:00,261.89,213.91,180.18,116.72,88.1,40415.0,41198.89,2,11,0
2022-03-02 11:00:00+00:00,248.04,207.43,177.07,116.72,88.1,38197.0,40283.27,2,12,0
2022-03-02 12:00:00+00:00,236.56,198.61,166.83,116.72,88.1,37174.0,38214.29,2,13,0
2022-03-02 13:00:00+00:00,225.4,195.39,164.86,116.72,88.1,37527.0,37692.46,2,14,0
2022-03-02 14:00:00+00:00,237.22,204.21,167.96,116.72,88.1,37828.0,38436.72,2,15,0
2022-03-02 15:00:00+00:00,261.48,210.0,174.99,116.72,88.1,37883.0,38998.79,2,16,0
2022-03-02 16:00:00+00:00,273.68,227.91,182.99,116.72,88.1,37240.0,39926.94,2,17,0
2022-03-02 17:00:00+00:00,316.56,266.0,190.94,116.72,88.1,36182.0,40609.84,2,18,0
2022-03-02 18:00:00+00:00,384.83,274.0,206.19,116.72,88.1,37880.0,42945.76,2,19,0
2022-03-02 19:00:00+00:00,385.0,274.0,213.27,116.72,88.1,39401.0,42710.51,2,20,0
2022-03-02 20:00:00+00:00,322.82,266.0,196.54,116.72,88.1,36473.0,40329.21,2,21,0
2022-03-02 21:00:00+00:00,287.06,230.55,182.13,116.72,88.1,33115.0,37476.07,2,22,0
2022-03-02 22:00:00+00:00,265.78,218.0,180.12,116.72,88.1,30420.0,33704.28,2,23,0
2022-03-02 23:00:00+00:00,250.25,209.99,170.75,116.72,88.1,28108.0,30416.45,2,24,0
2022-03-03 00:00:00+00:00,344.78,246.8,173.17,165.69,124.57,26498.0,27763.32,3,1,0
2022-03-03 01:00:00+00:00,322.53,245.0,168.84,165.69,124.57,25461.0,26489.08,3,2,0
2022-03-03 02:00:00+00:00,316.88,237.6,167.29,165.69,124.57,25054.0,25895.99,3,3,0
2022-03-03 03:00:00+00:00,307.01,235.0,166.62,165.69,124.57,25348.0,25802.89,3,4,0
2022-03-03 04:00:00+00:00,307.3,235.0,166.86,165.69,124.57,26952.0,26144.42,3,5,0
2022-03-03 05:00:00+00:00,332.27,269.9,173.17,165.69,124.57,30872.0,27726.22,3,6,0
2022-03-03 06:00:00+00:00,371.31,300.0,210.0,165.69,124.57,35248.0,32643.2,3,7,0
2022-03-03 07:00:00+00:00,404.65,322.97,240.0,165.69,124.57,39256.0,37841.05,3,8,0
2022-03-03 08:00:00+00:00,400.0,330.0,254.78,165.69,124.57,40455.0,41479.5,3,9,0
2022-03-03 09:00:00+00:00,375.04,294.56,241.93,165.69,124.57,40078.0,41929.91,3,10,0
2022-03-03 10:00:00+00:00,370.31,275.0,202.25,165.69,124.57,39323.0,40946.97,3,11,0
2022-03-03 11:00:00+00:00,361.18,273.98,184.99,165.69,124.57,37719.0,40101.48,3,12,0
2022-03-03 12:00:00+00:00,350.88,268.99,177.7,165.69,124.57,36727.0,38230.72,3,13,0
2022-03-03 13:00:00+00:00,348.33,263.7,176.49,165.69,124.57,37023.0,37532.31,3,14,0
2022-03-03 14:00:00+00:00,363.55,271.22,182.05,165.69,124.57,37068.0,38417.49,3,15,0
2022-03-03 15:00:00+00:00,368.72,275.07,196.44,165.69,124.57,36968.0,39013.01,3,16,0
2022-03-03 16:00:00+00:00,375.0,290.5,215.0,165.69,124.57,36419.0,39478.62,3,17,0
2022-03-03 17:00:00+00:00,398.53,332.38,249.27,165.69,124.57,35523.0,40521.54,3,18,0
2022-03-03 18:00:00+00:00,406.58,349.0,274.97,165.69,124.57,37078.0,42714.15,3,19,0
2022-03-03 19:00:00+00:00,405.05,349.0,256.98,165.69,124.57,38615.0,42505.13,3,20,0
2022-03-03 20:00:00+00:00,390.0,322.05,210.21,165.69,124.57,36082.0,40216.72,3,21,0
2022-03-03 21:00:00+00:00,369.3,290.81,187.72,165.69,124.57,33071.0,37517.11,3,22,0
2022-03-03 22:00:00+00:00,363.97,275.45,182.31,165.69,124.57,30349.0,33888.32,3,23,0
2022-03-03 23:00:00+00:00,352.33,268.99,173.86,165.69,124.57,27818.0,30505.49,3,24,0
2022-03-04 00:00:00+00:00,374.0,285.41,182.6,164.77,94.94,25968.0,28103.72,4,1,0
2022-03-04 01:00:00+00:00,366.7,267.37,175.69,164.77,94.94,25019.0,26845.69,4,2,0
2022-03-04 02:00:00+00:00,337.63,261.13,169.91,164.77,94.94,24372.0,25984.17,4,3,0
2022-03-04 03:00:00+00:00,329.0,261.13,167.62,164.77,94.94,24281.0,25735.01,4,4,0
2022-03-04 04:00:00+00:00,337.7,261.13,165.21,164.77,94.94,25338.0,26178.82,4,5,0
2022-03-04 05:00:00+00:00,366.87,262.63,169.91,164.77,94.94,27517.0,27890.81,4,6,0
2022-03-04 06:00:00+00:00,398.6,265.21,176.65,164.77,94.94,29847.0,32859.12,4,7,0
2022-03-04 07:00:00+00:00,409.78,278.06,192.69,164.77,94.94,31911.0,37884.46,4,8,0
2022-03-04 08:00:00+00:00,409.82,278.06,200.0,164.77,94.94,32851.0,41535.43,4,9,0
2022-03-04 09:00:00+00:00,406.71,267.37,186.36,164.77,94.94,32575.0,42113.76,4,10,0
2022-03-04 10:00:00+00:00,393.25,245.75,180.82,164.77,94.94,31847.0,41124.81,4,11,0
2022-03-04 11:00:00+00:00,380.84,213.02,172.04,164.77,94.94,30347.0,40375.43,4,12,0
2022-03-04 12:00:00+00:00,374.4,196.64,166.81,164.77,94.94,29560.0,38263.21,4,13,0
2022-03-04 13:00:00+00:00,375.0,180.33,163.55,164.77,94.94,29689.0,37476.76,4,14,0
2022-03-04 14:00:00+00:00,375.75,181.95,162.74,164.77,94.94,29641.0,38169.16,4,15,0
2022-03-04 15:00:00+00:00,381.6,197.47,168.96,164.77,94.94,30183.0,38637.59,4,16,0
2022-03-04 16:00:00+00:00,395.15,225.08,171.8,164.77,94.94,30568.0,39209.18,4,17,0
2022-03-04 17:00:00+00:00,406.0,262.39,183.39,164.77,94.94,32363.0,40316.39,4,18,0
2022-03-04 18:00:00+00:00,410.0,299.0,203.24,164.77,94.94,35145.0,42104.73,4,19,0
2022-03-04 19:00:00+00:00,410.0,300.7,205.79,164.77,94.94,36376.0,41767.87,4,20,0
2022-03-04 20:00:00+00:00,405.22,280.0,197.31,164.77,94.94,33432.0,39735.44,4,21,0
2022-03-04 21:00:00+00:00,395.23,265.21,180.39,164.77,94.94,30298.0,36973.41,4,22,0
2022-03-04 22:00:00+00:00,384.6,245.0,173.3,164.77,94.94,27211.0,33398.87,4,23,0
2022-03-04 23:00:00+00:00,371.33,224.9,168.66,164.77,94.94,25162.0,30281.9,4,24,0
2022-03-05 00:00:00+00:00,376.5,200.33,175.69,190.91,95.05,23485.0,27825.26,5,1,0
2022-03-05 01:00:00+00:00,360.0,186.05,168.68,190.91,95.05,22009.0,26487.17,5,2,0
2022-03-05 02:00:00+00:00,350.0,178.29,163.03,190.91,95.05,21586.0,25534.7,5,3,0
2022-03-05 03:00:00+00:00,345.62,178.29,163.05,190.91,95.05,21702.0,25236.06,5,4,0
2022-03-05 04:00:00+00:00,338.85,174.5,163.03,190.91,95.05,22185.0,25310.51,5,5,0
2022-03-05 05:00:00+00:00,347.04,177.1,168.68,190.91,95.05,22519.0,26148.34,5,6,0
2022-03-05 06:00:00+00:00,369.0,186.05,175.69,190.91,95.05,23031.0,28601.26,5,7,0
2022-03-05 07:00:00+00:00,385.0,191.54,175.12,190.91,95.05,25488.0,31343.43,5,8,0
2022-03-05 08:00:00+00:00,400.49,191.54,178.0,190.91,95.05,27957.0,33549.11,5,9,0
2022-03-05 09:00:00+00:00,387.19,196.64,180.0,190.91,95.05,27849.0,34340.98,5,10,0
2022-03-05 10:00:00+00:00,360.2,186.05,174.62,190.91,95.05,27662.0,33643.38,5,11,0
2022-03-05 11:00:00+00:00,346.9,182.07,169.26,190.91,95.05,27728.0,32564.85,5,12,0
2022-03-05 12:00:00+00:00,330.44,186.05,168.0,190.91,95.05,27107.0,31155.32,5,13,0
2022-03-05 13:00:00+00:00,313.0,153.76,161.73,190.91,95.05,26359.0,29768.88,5,14,0
2022-03-05 14:00:00+00:00,313.0,167.36,161.73,190.91,95.05,25334.0,29396.09,5,15,0
2022-03-05 15:00:00+00:00,321.8,177.0,166.0,190.91,95.05,25420.0,29337.7,5,16,0
2022-03-05 16:00:00+00:00,347.47,192.24,177.71,190.91,95.05,26119.0,30187.24,5,17,0
2022-03-05 17:00:00+00:00,384.71,229.9,195.34,190.91,95.05,27754.0,32302.96,5,18,0
2022-03-05 18:00:00+00:00,405.78,275.76,223.6,190.91,95.05,30148.0,35742.27,5,19,0
2022-03-05 19:00:00+00:00,409.13,279.84,251.0,190.91,95.05,31990.0,36664.06,5,20,0
2022-03-05 20:00:00+00:00,404.01,268.39,228.0,190.91,95.05,30528.0,34910.57,5,21,0
