Time_data,PUN,Italia_load,TOTAL-SOLAR,TOTAL-WIND,GAS,Ora,GiornoSettimana,PUN_d+1-7,holiday_d+1
2019-09-08 00:00:00+00:00,37.9,24327.92,0.0,678.0,12.58,2,6,41.76,1.0
2019-09-08 01:00:00+00:00,37.73,23295.21,0.0,695.0,12.58,3,6,40.14,1.0
2019-09-08 02:00:00+00:00,36.76,22795.9,0.0,721.0,12.58,4,6,39.64,1.0
2019-09-08 03:00:00+00:00,35.12,22472.82,0.0,716.0,12.58,5,6,40.14,1.0
2019-09-08 04:00:00+00:00,36.57,22712.64,0.0,732.0,12.58,6,6,43.16,1.0
2019-09-08 05:00:00+00:00,37.25,23251.68,4.0,785.0,12.58,7,6,53.0,1.0
2019-09-08 06:00:00+00:00,36.99,23650.91,772.0,799.0,12.58,8,6,57.03,1.0
2019-09-08 07:00:00+00:00,37.5,25421.99,2547.0,803.0,12.58,9,6,71.43,1.0
2019-09-08 08:00:00+00:00,37.39,26773.25,4394.0,867.0,12.58,10,6,70.04,1.0
2019-09-08 09:00:00+00:00,36.31,27456.61,5853.0,1071.0,12.58,11,6,70.97,1.0
2019-09-08 10:00:00+00:00,35.3,27650.59,6787.0,1409.0,12.58,12,6,70.97,1.0
2019-09-08 11:00:00+00:00,35.46,27261.36,7260.0,1817.0,12.58,13,6,57.0,1.0
2019-09-08 12:00:00+00:00,32.2,26190.03,7289.0,2263.0,12.58,14,6,70.91,1.0
2019-09-08 13:00:00+00:00,32.3,25760.72,6925.0,2656.0,12.58,15,6,70.97,1.0
2019-09-08 14:00:00+00:00,32.3,25706.43,6166.0,2929.0,12.58,16,6,71.93,1.0
2019-09-08 15:00:00+00:00,34.14,26135.06,4954.0,3083.0,12.58,17,6,71.5,1.0
2019-09-08 16:00:00+00:00,35.79,26935.69,3282.0,3120.0,12.58,18,6,72.96,1.0
2019-09-08 17:00:00+00:00,38.53,28432.33,1427.0,3013.0,12.58,19,6,73.95,1.0
2019-09-08 18:00:00+00:00,49.21,30621.43,72.0,2863.0,12.58,20,6,74.57,1.0
2019-09-08 19:00:00+00:00,52.59,31724.17,0.0,2751.0,12.58,21,6,74.23,1.0
2019-09-08 20:00:00+00:00,47.99,30309.8,0.0,2678.0,12.58,22,6,74.15,1.0
2019-09-08 21:00:00+00:00,44.58,28180.76,0.0,2668.0,12.58,23,6,56.53,1.0
2019-09-08 22:00:00+00:00,39.55,25917.15,0.0,2679.0,12.58,24,6,55.32,1.0
2019-09-08 23:00:00+00:00,40.24,24557.65,0.0,2515.0,12.58,1,0,45.73,1.0
2019-09-09 00:00:00+00:00,35.32,23251.76,0.0,2375.0,14.06,2,0,43.79,1.0
2019-09-09 01:00:00+00:00,34.27,22511.57,0.0,2203.0,14.06,3,0,41.51,1.0
2019-09-09 02:00:00+00:00,34.3,22274.38,0.0,2085.0,14.06,4,0,40.72,1.0
2019-09-09 03:00:00+00:00,34.05,22499.65,0.0,1972.0,14.06,5,0,40.51,1.0
2019-09-09 04:00:00+00:00,36.9,24334.81,0.0,1820.0,14.06,6,0,43.52,1.0
2019-09-09 05:00:00+00:00,42.73,28843.34,0.0,1721.0,14.06,7,0,52.73,1.0
2019-09-09 06:00:00+00:00,48.08,33443.23,0.0,1688.0,14.06,8,0,56.04,1.0
2019-09-09 07:00:00+00:00,49.51,38360.63,0.0,1783.0,14.06,9,0,70.11,1.0
2019-09-09 08:00:00+00:00,50.37,39298.55,0.0,2098.0,14.06,10,0,71.2,1.0
2019-09-09 09:00:00+00:00,49.08,39271.36,0.0,2498.0,14.06,11,0,58.74,1.0
2019-09-09 10:00:00+00:00,46.86,39154.78,0.0,2828.0,14.06,12,0,57.03,1.0
2019-09-09 11:00:00+00:00,43.3,37347.62,0.0,3098.0,14.06,13,0,49.04,1.0
2019-09-09 12:00:00+00:00,43.88,37451.73,0.0,3279.0,14.06,14,0,49.25,1.0
2019-09-09 13:00:00+00:00,42.72,38624.28,0.0,3338.0,14.06,15,0,54.0,1.0
2019-09-09 14:00:00+00:00,43.28,39277.02,0.0,3214.0,14.06,16,0,56.97,1.0
2019-09-09 15:00:00+00:00,46.53,39677.47,0.0,2911.0,14.06,17,0,57.27,1.0
2019-09-09 16:00:00+00:00,46.97,39255.37,0.0,2537.0,14.06,18,0,57.83,1.0
2019-09-09 17:00:00+00:00,53.52,38801.8,0.0,2163.0,14.06,19,0,56.33,1.0
2019-09-09 18:00:00+00:00,60.78,39272.14,0.0,1886.0,14.06,20,0,66.19,1.0
2019-09-09 19:00:00+00:00,60.7,39307.67,0.0,1718.0,14.06,21,0,63.45,1.0
2019-09-09 20:00:00+00:00,53.52,36751.91,0.0,1571.0,14.06,22,0,57.61,1.0
2019-09-09 21:00:00+00:00,47.61,33394.39,0.0,1421.0,14.06,23,0,45.72,1.0
2019-09-09 22:00:00+00:00,43.27,30208.78,0.0,1243.0,14.06,24,0,43.35,1.0
2019-09-09 23:00:00+00:00,46.71,28346.77,0.0,786.0,14.06,1,1,39.76,0.0
2019-09-10 00:00:00+00:00,43.34,26839.56,0.0,651.0,13.72,2,1,39.0,0.0
2019-09-10 01:00:00+00:00,42.92,25966.74,0.0,540.0,13.72,3,1,38.6,0.0
2019-09-10 02:00:00+00:00,42.71,25747.98,0.0,466.0,13.72,4,1,37.52,0.0
2019-09-10 03:00:00+00:00,43.0,25717.12,0.0,423.0,13.72,5,1,37.67,0.0
2019-09-10 04:00:00+00:00,43.66,27166.15,0.0,396.0,13.72,6,1,38.85,0.0
2019-09-10 05:00:00+00:00,52.99,31110.32,1.0,389.0,13.72,7,1,47.15,0.0
2019-09-10 06:00:00+00:00,57.02,35450.23,528.0,387.0,13.72,8,1,47.06,0.0
2019-09-10 07:00:00+00:00,57.9,40047.67,2278.0,373.0,13.72,9,1,56.05,0.0
2019-09-10 08:00:00+00:00,56.93,41057.45,4305.0,395.0,13.72,10,1,52.03,0.0
2019-09-10 09:00:00+00:00,55.0,41102.79,6223.0,463.0,13.72,11,1,48.26,0.0
2019-09-10 10:00:00+00:00,51.2,40974.33,7420.0,542.0,13.72,12,1,45.06,0.0
2019-09-10 11:00:00+00:00,45.0,38772.47,7788.0,644.0,13.72,13,1,42.02,0.0
2019-09-10 12:00:00+00:00,44.01,38600.83,7708.0,748.0,13.72,14,1,40.9,0.0
2019-09-10 13:00:00+00:00,49.22,39571.1,7291.0,834.0,13.72,15,1,46.0,0.0
2019-09-10 14:00:00+00:00,55.0,40172.77,6343.0,936.0,13.72,16,1,52.46,0.0
2019-09-10 15:00:00+00:00,56.93,40450.76,4873.0,1067.0,13.72,17,1,55.23,0.0
2019-09-10 16:00:00+00:00,57.0,39919.78,2997.0,1206.0,13.72,18,1,59.41,0.0
2019-09-10 17:00:00+00:00,57.08,39501.8,1089.0,1283.0,13.72,19,1,61.2,0.0
2019-09-10 18:00:00+00:00,56.69,40058.53,42.0,1225.0,13.72,20,1,74.11,0.0
2019-09-10 19:00:00+00:00,59.89,39949.11,0.0,1094.0,13.72,21,1,74.62,0.0
2019-09-10 20:00:00+00:00,53.13,37035.87,0.0,1012.0,13.72,22,1,63.2,0.0
2019-09-10 21:00:00+00:00,46.95,33550.18,0.0,954.0,13.72,23,1,51.4,0.0
2019-09-10 22:00:00+00:00,44.39,30462.85,0.0,906.0,13.72,24,1,46.99,0.0
2019-09-10 23:00:00+00:00,44.33,28496.11,0.0,773.0,13.72,1,2,45.04,0.0
2019-09-11 00:00:00+00:00,42.99,27021.71,0.0,833.0,13.42,2,2,40.0,0.0
2019-09-11 01:00:00+00:00,41.82,26078.48,0.0,928.0,13.42,3,2,39.0,0.0
2019-09-11 02:00:00+00:00,41.64,25713.68,0.0,1045.0,13.42,4,2,39.0,0.0
2019-09-11 03:00:00+00:00,41.82,25810.0,0.0,1149.0,13.42,5,2,39.0,0.0
2019-09-11 04:00:00+00:00,41.99,27164.41,0.0,1233.0,13.42,6,2,39.85,0.0
2019-09-11 05:00:00+00:00,47.5,31223.96,0.0,1277.0,13.42,7,2,49.33,0.0
2019-09-11 06:00:00+00:00,53.17,35458.61,479.0,1215.0,13.42,8,2,57.71,0.0
2019-09-11 07:00:00+00:00,55.25,39818.16,2280.0,1074.0,13.42,9,2,58.21,0.0
2019-09-11 08:00:00+00:00,52.36,40698.92,4817.0,1004.0,13.42,10,2,56.94,0.0
2019-09-11 09:00:00+00:00,47.59,40619.45,6866.0,964.0,13.42,11,2,55.98,0.0
2019-09-11 10:00:00+00:00,45.0,40413.21,8100.0,878.0,13.42,12,2,50.66,0.0
2019-09-11 11:00:00+00:00,42.46,38609.81,8676.0,833.0,13.42,13,2,45.58,0.0
2019-09-11 12:00:00+00:00,42.39,38553.45,8679.0,888.0,13.42,14,2,44.87,0.0
2019-09-11 13:00:00+00:00,44.5,39555.88,8279.0,986.0,13.42,15,2,49.37,0.0
2019-09-11 14:00:00+00:00,48.0,40124.21,7421.0,1055.0,13.42,16,2,56.92,0.0
2019-09-11 15:00:00+00:00,53.61,40472.56,5823.0,1076.0,13.42,17,2,57.8,0.0
2019-09-11 16:00:00+00:00,53.93,40055.91,3606.0,1045.0,13.42,18,2,62.14,0.0
2019-09-11 17:00:00+00:00,56.21,39740.58,1304.0,961.0,13.42,19,2,59.7,0.0
2019-09-11 18:00:00+00:00,58.6,40727.9,62.0,905.0,13.42,20,2,69.89,0.0
2019-09-11 19:00:00+00:00,59.26,40405.25,0.0,853.0,13.42,21,2,74.1,0.0
2019-09-11 20:00:00+00:00,53.16,37473.14,0.0,777.0,13.42,22,2,70.03,0.0
2019-09-11 21:00:00+00:00,48.13,33821.49,0.0,743.0,13.42,23,2,56.14,0.0
2019-09-11 22:00:00+00:00,45.21,30820.06,0.0,750.0,13.42,24,2,48.63,0.0
2019-09-11 23:00:00+00:00,45.67,28955.0,0.0,934.0,13.42,1,3,46.31,0.0
2019-09-12 00:00:00+00:00,43.55,27290.92,0.0,962.0,12.28,2,3,42.11,0.0
2019-09-12 01:00:00+00:00,42.55,26319.9,0.0,1017.0,12.28,3,3,40.87,0.0
2019-09-12 02:00:00+00:00,42.03,25956.79,0.0,1102.0,12.28,4,3,40.63,0.0
2019-09-12 03:00:00+00:00,42.03,25884.89,0.0,1162.0,12.28,5,3,40.83,0.0
2019-09-12 04:00:00+00:00,43.18,27244.43,0.0,1199.0,12.28,6,3,41.96,0.0
2019-09-12 05:00:00+00:00,53.0,31204.57,0.0,1238.0,12.28,7,3,50.96,0.0
2019-09-12 06:00:00+00:00,52.78,35252.23,527.0,1220.0,12.28,8,3,57.57,0.0
2019-09-12 07:00:00+00:00,55.97,39678.77,2537.0,1197.0,12.28,9,3,66.11,0.0
2019-09-12 08:00:00+00:00,50.44,40588.92,4968.0,1215.0,12.28,10,3,66.7,0.0
2019-09-12 09:00:00+00:00,47.02,40551.31,7392.0,1250.0,12.28,11,3,60.84,0.0
2019-09-12 10:00:00+00:00,45.01,40488.71,8664.0,1343.0,12.28,12,3,58.09,0.0
2019-09-12 11:00:00+00:00,42.18,38650.8,9123.0,1533.0,12.28,13,3,49.85,0.0
2019-09-12 12:00:00+00:00,42.18,38719.88,9138.0,1800.0,12.28,14,3,48.28,0.0
2019-09-12 13:00:00+00:00,45.0,39858.94,8748.0,2116.0,12.28,15,3,55.0,0.0
2019-09-12 14:00:00+00:00,47.02,40370.88,7961.0,2450.0,12.28,16,3,57.96,0.0
2019-09-12 15:00:00+00:00,52.17,40823.12,6370.0,2692.0,12.28,17,3,57.96,0.0
2019-09-12 16:00:00+00:00,52.67,40347.54,3912.0,2742.0,12.28,18,3,58.46,0.0
2019-09-12 17:00:00+00:00,53.27,39898.73,1353.0,2570.0,12.28,19,3,52.33,0.0
2019-09-12 18:00:00+00:00,58.55,40858.96,52.0,2398.0,12.28,20,3,58.99,0.0
2019-09-12 19:00:00+00:00,59.55,40394.82,0.0,2425.0,12.28,21,3,58.92,0.0
2019-09-12 20:00:00+00:00,55.84,37507.45,0.0,2550.0,12.28,22,3,54.23,0.0
2019-09-12 21:00:00+00:00,49.59,34057.9,0.0,2681.0,12.28,23,3,49.23,0.0
2019-09-12 22:00:00+00:00,43.0,30994.31,0.0,2805.0,12.28,24,3,42.38,0.0
2019-09-12 23:00:00+00:00,43.76,29380.02,0.0,2913.0,12.28,1,4,45.0,0.0
2019-09-13 00:00:00+00:00,42.53,27815.78,0.0,2806.0,11.68,2,4,43.24,0.0
2019-09-13 01:00:00+00:00,41.67,26800.38,0.0,2723.0,11.68,3,4,38.58,0.0
2019-09-13 02:00:00+00:00,41.62,26473.38,0.0,2663.0,11.68,4,4,38.53,0.0
2019-09-13 03:00:00+00:00,40.25,26380.41,0.0,2682.0,11.68,5,4,39.12,0.0
2019-09-13 04:00:00+00:00,42.2,27899.86,0.0,2808.0,11.68,6,4,39.12,0.0
2019-09-13 05:00:00+00:00,50.0,31902.06,0.0,2924.0,11.68,7,4,41.53,0.0
2019-09-13 06:00:00+00:00,51.52,35895.87,524.0,2853.0,11.68,8,4,41.75,0.0
2019-09-13 07:00:00+00:00,51.38,40113.72,2568.0,2676.0,11.68,9,4,43.0,0.0
2019-09-13 08:00:00+00:00,50.36,41024.43,5053.0,2505.0,11.68,10,4,45.07,0.0
2019-09-13 09:00:00+00:00,50.48,41061.21,7572.0,2349.0,11.68,11,4,39.98,0.0
2019-09-13 10:00:00+00:00,47.37,40981.48,8965.0,2276.0,11.68,12,4,37.89,0.0
2019-09-13 11:00:00+00:00,42.53,39048.23,9548.0,2266.0,11.68,13,4,36.0,0.0
2019-09-13 12:00:00+00:00,42.53,38918.71,9562.0,2323.0,11.68,14,4,35.05,0.0
2019-09-13 13:00:00+00:00,44.9,39946.53,9093.0,2417.0,11.68,15,4,34.88,0.0
2019-09-13 14:00:00+00:00,49.37,40379.41,8212.0,2509.0,11.68,16,4,35.26,0.0
2019-09-13 15:00:00+00:00,50.24,40594.19,6502.0,2554.0,11.68,17,4,36.0,0.0
2019-09-13 16:00:00+00:00,51.52,40200.95,3967.0,2462.0,11.68,18,4,41.06,0.0
2019-09-13 17:00:00+00:00,54.72,39978.98,1337.0,2201.0,11.68,19,4,45.8,0.0
2019-09-13 18:00:00+00:00,59.7,40924.24,44.0,1927.0,11.68,20,4,51.08,0.0
2019-09-13 19:00:00+00:00,60.7,40194.94,0.0,1769.0,11.68,21,4,56.25,0.0
2019-09-13 20:00:00+00:00,56.73,37309.82,0.0,1709.0,11.68,22,4,48.71,0.0
2019-09-13 21:00:00+00:00,52.02,34035.09,0.0,1718.0,11.68,23,4,46.37,0.0
2019-09-13 22:00:00+00:00,47.11,31105.89,0.0,1756.0,11.68,24,4,39.35,0.0
2019-09-13 23:00:00+00:00,48.37,29201.81,0.0,1838.0,11.68,1,5,42.43,0.0
2019-09-14 00:00:00+00:00,49.24,27599.41,0.0,1876.0,12.85,2,5,37.9,0.0
2019-09-14 01:00:00+00:00,45.16,26483.47,0.0,1931.0,12.85,3,5,37.73,0.0
2019-09-14 02:00:00+00:00,42.17,25879.24,0.0,1943.0,12.85,4,5,36.76,0.0
2019-09-14 03:00:00+00:00,40.23,25568.36,0.0,1892.0,12.85,5,5,35.12,0.0
2019-09-14 04:00:00+00:00,40.77,25997.78,0.0,1815.0,12.85,6,5,36.57,0.0
2019-09-14 05:00:00+00:00,45.12,27603.68,0.0,1759.0,12.85,7,5,37.25,0.0
2019-09-14 06:00:00+00:00,47.73,29383.06,526.0,1706.0,12.85,8,5,36.99,0.0
2019-09-14 07:00:00+00:00,48.28,31646.56,2565.0,1623.0,12.85,9,5,37.5,0.0
2019-09-14 08:00:00+00:00,48.31,32823.04,5239.0,1555.0,12.85,10,5,37.39,0.0
2019-09-14 09:00:00+00:00,43.56,32657.67,7411.0,1483.0,12.85,11,5,36.31,0.0
2019-09-14 10:00:00+00:00,40.7,32142.04,8766.0,1390.0,12.85,12,5,35.3,0.0
2019-09-14 11:00:00+00:00,38.43,30940.15,9395.0,1312.0,12.85,13,5,35.46,0.0
2019-09-14 12:00:00+00:00,37.61,29828.36,9442.0,1313.0,12.85,14,5,32.2,0.0
2019-09-14 13:00:00+00:00,37.65,29624.94,9024.0,1425.0,12.85,15,5,32.3,0.0
2019-09-14 14:00:00+00:00,38.43,29786.22,8064.0,1601.0,12.85,16,5,32.3,0.0
2019-09-14 15:00:00+00:00,40.76,30403.09,6242.0,1717.0,12.85,17,5,34.14,0.0
2019-09-14 16:00:00+00:00,44.11,31265.29,3720.0,1702.0,12.85,18,5,35.79,0.0
2019-09-14 17:00:00+00:00,49.74,32449.62,1212.0,1592.0,12.85,19,5,38.53,0.0
2019-09-14 18:00:00+00:00,57.09,34718.1,31.0,1455.0,12.85,20,5,49.21,0.0
2019-09-14 19:00:00+00:00,53.62,34648.28,0.0,1385.0,12.85,21,5,52.59,0.0
2019-09-14 20:00:00+00:00,47.18,32187.17,0.0,1402.0,12.85,22,5,47.99,0.0
2019-09-14 21:00:00+00:00,43.77,29975.87,0.0,1460.0,12.85,23,5,44.58,0.0
2019-09-14 22:00:00+00:00,39.95,27618.36,0.0,1520.0,12.85,24,5,39.55,0.0
2019-09-14 23:00:00+00:00,48.36,26207.85,0.0,1741.0,12.85,1,6,40.24,1.0
2019-09-15 00:00:00+00:00,42.28,24687.79,0.0,1686.0,13.23,2,6,35.32,1.0
2019-09-15 01:00:00+00:00,39.43,23659.36,0.0,1612.0,13.23,3,6,34.27,1.0
2019-09-15 02:00:00+00:00,38.43,23065.94,0.0,1486.0,13.23,4,6,34.3,1.0
2019-09-15 03:00:00+00:00,37.65,22794.39,0.0,1345.0,13.23,5,6,34.05,1.0
2019-09-15 04:00:00+00:00,38.65,23071.97,0.0,1253.0,13.23,6,6,36.9,1.0
2019-09-15 05:00:00+00:00,41.85,23770.54,0.0,1204.0,13.23,7,6,42.73,1.0
2019-09-15 06:00:00+00:00,39.15,23949.76,492.0,1126.0,13.23,8,6,48.08,1.0
2019-09-15 07:00:00+00:00,38.0,25532.74,2434.0,969.0,13.23,9,6,49.51,1.0
2019-09-15 08:00:00+00:00,38.65,26651.66,4935.0,806.0,13.23,10,6,50.37,1.0
2019-09-15 09:00:00+00:00,38.72,27224.59,7035.0,662.0,13.23,11,6,49.08,1.0
2019-09-15 10:00:00+00:00,40.43,27599.94,8402.0,540.0,13.23,12,6,46.86,1.0
2019-09-15 11:00:00+00:00,37.61,27383.1,9033.0,493.0,13.23,13,6,43.3,1.0
2019-09-15 12:00:00+00:00,36.46,26349.49,9117.0,513.0,13.23,14,6,43.88,1.0
2019-09-15 13:00:00+00:00,36.99,26046.66,8642.0,559.0,13.23,15,6,42.72,1.0
2019-09-15 14:00:00+00:00,38.0,26286.0,7594.0,609.0,13.23,16,6,43.28,1.0
2019-09-15 15:00:00+00:00,41.16,26735.91,5774.0,643.0,13.23,17,6,46.53,1.0
2019-09-15 16:00:00+00:00,42.85,27607.15,3244.0,630.0,13.23,18,6,46.97,1.0
2019-09-15 17:00:00+00:00,49.63,29036.31,1055.0,567.0,13.23,19,6,53.52,1.0
2019-09-15 18:00:00+00:00,57.89,31828.29,18.0,453.0,13.23,20,6,60.78,1.0
2019-09-15 19:00:00+00:00,64.76,32594.22,0.0,317.0,13.23,21,6,60.7,1.0
2019-09-15 20:00:00+00:00,57.56,30900.82,0.0,213.0,13.23,22,6,53.52,1.0
2019-09-15 21:00:00+00:00,54.24,28976.3,0.0,172.0,13.23,23,6,47.61,1.0
2019-09-15 22:00:00+00:00,47.03,26831.99,0.0,164.0,13.23,24,6,43.27,1.0
2019-09-15 23:00:00+00:00,44.19,25212.03,0.0,154.0,13.23,1,0,46.71,1.0
2019-09-16 00:00:00+00:00,41.94,23949.67,0.0,158.0,12.46,2,0,43.34,1.0
2019-09-16 01:00:00+00:00,40.62,23238.92,0.0,159.0,12.46,3,0,42.92,1.0
2019-09-16 02:00:00+00:00,41.24,22996.02,0.0,159.0,12.46,4,0,42.71,1.0
2019-09-16 03:00:00+00:00,39.78,23217.18,0.0,159.0,12.46,5,0,43.0,1.0
2019-09-16 04:00:00+00:00,42.87,25121.25,0.0,152.0,12.46,6,0,43.66,1.0
2019-09-16 05:00:00+00:00,51.16,29996.29,0.0,138.0,12.46,7,0,52.99,1.0
2019-09-16 06:00:00+00:00,55.52,34416.26,465.0,123.0,12.46,8,0,57.02,1.0
2019-09-16 07:00:00+00:00,60.54,39214.2,2492.0,102.0,12.46,9,0,57.9,1.0
2019-09-16 08:00:00+00:00,56.41,40298.0,5131.0,80.0,12.46,10,0,56.93,1.0
2019-09-16 09:00:00+00:00,54.35,40289.33,7294.0,80.0,12.46,11,0,55.0,1.0
2019-09-16 10:00:00+00:00,55.0,40319.77,8628.0,109.0,12.46,12,0,51.2,1.0
2019-09-16 11:00:00+00:00,50.0,38687.83,9202.0,177.0,12.46,13,0,45.0,1.0
2019-09-16 12:00:00+00:00,50.32,38884.59,9239.0,290.0,12.46,14,0,44.01,1.0
2019-09-16 13:00:00+00:00,51.35,40110.42,8823.0,433.0,12.46,15,0,49.22,1.0
2019-09-16 14:00:00+00:00,55.0,40771.44,7828.0,578.0,12.46,16,0,55.0,1.0
2019-09-16 15:00:00+00:00,61.23,41170.2,6023.0,687.0,12.46,17,0,56.93,1.0
2019-09-16 16:00:00+00:00,62.89,40719.36,3476.0,711.0,12.46,18,0,57.0,1.0
2019-09-16 17:00:00+00:00,66.19,40227.3,1097.0,641.0,12.46,19,0,57.08,1.0
2019-09-16 18:00:00+00:00,74.24,41046.86,5.0,520.0,12.46,20,0,56.69,1.0
2019-09-16 19:00:00+00:00,74.3,40443.52,0.0,412.0,12.46,21,0,59.89,1.0
2019-09-16 20:00:00+00:00,58.65,37685.72,0.0,361.0,12.46,22,0,53.13,1.0
2019-09-16 21:00:00+00:00,54.88,34216.05,0.0,366.0,12.46,23,0,46.95,1.0
2019-09-16 22:00:00+00:00,49.96,31297.2,0.0,408.0,12.46,24,0,44.39,1.0
2019-09-16 23:00:00+00:00,47.05,29140.14,0.0,405.0,12.46,1,1,44.33,0.0
2019-09-17 00:00:00+00:00,44.98,27555.08,0.0,471.0,12.88,2,1,42.99,0.0
2019-09-17 01:00:00+00:00,42.22,26670.81,0.0,533.0,12.88,3,1,41.82,0.0
2019-09-17 02:00:00+00:00,40.81,26247.38,0.0,580.0,12.88,4,1,41.64,0.0
2019-09-17 03:00:00+00:00,40.4,26179.29,0.0,620.0,12.88,5,1,41.82,0.0
2019-09-17 04:00:00+00:00,41.46,27777.3,0.0,643.0,12.88,6,1,41.99,0.0
2019-09-17 05:00:00+00:00,50.65,31876.64,0.0,652.0,12.88,7,1,47.5,0.0
2019-09-17 06:00:00+00:00,53.65,35991.86,450.0,641.0,12.88,8,1,53.17,0.0
2019-09-17 07:00:00+00:00,54.91,40512.08,2436.0,536.0,12.88,9,1,55.25,0.0
2019-09-17 08:00:00+00:00,53.83,41602.29,5019.0,383.0,12.88,10,1,52.36,0.0
2019-09-17 09:00:00+00:00,50.54,41444.91,7024.0,284.0,12.88,11,1,47.59,0.0
2019-09-17 10:00:00+00:00,49.67,41483.46,8432.0,263.0,12.88,12,1,45.0,0.0
2019-09-17 11:00:00+00:00,45.71,39555.44,9087.0,338.0,12.88,13,1,42.46,0.0
2019-09-17 12:00:00+00:00,44.83,39523.64,9153.0,511.0,12.88,14,1,42.39,0.0
2019-09-17 13:00:00+00:00,48.0,40817.09,8645.0,746.0,12.88,15,1,44.5,0.0
2019-09-17 14:00:00+00:00,51.0,41502.56,7702.0,978.0,12.88,16,1,48.0,0.0
2019-09-17 15:00:00+00:00,52.7,42065.48,5829.0,1147.0,12.88,17,1,53.61,0.0
2019-09-17 16:00:00+00:00,56.47,41710.89,3377.0,1232.0,12.88,18,1,53.93,0.0
2019-09-17 17:00:00+00:00,59.12,41328.07,1064.0,1248.0,12.88,19,1,56.21,0.0
2019-09-17 18:00:00+00:00,73.84,42123.8,0.0,1211.0,12.88,20,1,58.6,0.0
2019-09-17 19:00:00+00:00,63.49,41192.78,0.0,1120.0,12.88,21,1,59.26,0.0
2019-09-17 20:00:00+00:00,56.77,38264.14,0.0,1018.0,12.88,22,1,53.16,0.0
2019-09-17 21:00:00+00:00,52.34,34850.29,0.0,989.0,12.88,23,1,48.13,0.0
2019-09-17 22:00:00+00:00,47.48,31837.34,0.0,1032.0,12.88,24,1,45.21,0.0
2019-09-17 23:00:00+00:00,46.26,29126.81,0.0,1103.0,12.88,1,2,45.67,0.0
2019-09-18 00:00:00+00:00,43.8,27612.1,0.0,1194.0,13.48,2,2,43.55,0.0
2019-09-18 01:00:00+00:00,43.03,26743.52,0.0,1266.0,13.48,3,2,42.55,0.0
2019-09-18 02:00:00+00:00,42.99,26368.67,0.0,1280.0,13.48,4,2,42.03,0.0
2019-09-18 03:00:00+00:00,42.66,26299.1,0.0,1224.0,13.48,5,2,42.03,0.0
2019-09-18 04:00:00+00:00,47.68,27922.48,0.0,1118.0,13.48,6,2,43.18,0.0
2019-09-18 05:00:00+00:00,54.96,32181.64,0.0,1024.0,13.48,7,2,53.0,0.0
2019-09-18 06:00:00+00:00,56.52,36062.28,419.0,900.0,13.48,8,2,52.78,0.0
2019-09-18 07:00:00+00:00,65.16,40640.92,2123.0,681.0,13.48,9,2,55.97,0.0
2019-09-18 08:00:00+00:00,63.23,41673.4,4092.0,457.0,13.48,10,2,50.44,0.0
2019-09-18 09:00:00+00:00,58.88,41392.78,5584.0,309.0,13.48,11,2,47.02,0.0
2019-09-18 10:00:00+00:00,58.86,41490.62,6688.0,256.0,13.48,12,2,45.01,0.0
2019-09-18 11:00:00+00:00,53.73,39703.91,7380.0,283.0,13.48,13,2,42.18,0.0
2019-09-18 12:00:00+00:00,53.66,39482.11,7215.0,383.0,13.48,14,2,42.18,0.0
2019-09-18 13:00:00+00:00,56.79,40853.48,6362.0,549.0,13.48,15,2,45.0,0.0
2019-09-18 14:00:00+00:00,61.84,41320.93,5301.0,746.0,13.48,16,2,47.02,0.0
2019-09-18 15:00:00+00:00,70.13,41971.24,3932.0,879.0,13.48,17,2,52.17,0.0
2019-09-18 16:00:00+00:00,68.08,41287.36,2090.0,888.0,13.48,18,2,52.67,0.0
2019-09-18 17:00:00+00:00,69.25,41068.22,598.0,788.0,13.48,19,2,53.27,0.0
2019-09-18 18:00:00+00:00,74.19,41810.71,0.0,617.0,13.48,20,2,58.55,0.0
2019-09-18 19:00:00+00:00,69.14,40906.45,0.0,473.0,13.48,21,2,59.55,0.0
2019-09-18 20:00:00+00:00,63.3,38086.85,0.0,390.0,13.48,22,2,55.84,0.0
2019-09-18 21:00:00+00:00,55.71,34382.38,0.0,319.0,13.48,23,2,49.59,0.0
2019-09-18 22:00:00+00:00,51.16,31455.86,0.0,278.0,13.48,24,2,43.0,0.0
2019-09-18 23:00:00+00:00,48.96,28985.6,0.0,213.0,13.48,1,3,43.76,0.0
2019-09-19 00:00:00+00:00,43.63,27408.78,0.0,177.0,11.99,2,3,42.53,0.0
2019-09-19 01:00:00+00:00,41.82,26490.18,0.0,157.0,11.99,3,3,41.67,0.0
2019-09-19 02:00:00+00:00,41.55,26076.52,0.0,164.0,11.99,4,3,41.62,0.0
2019-09-19 03:00:00+00:00,41.68,26187.55,0.0,188.0,11.99,5,3,40.25,0.0
2019-09-19 04:00:00+00:00,45.96,27600.79,0.0,227.0,11.99,6,3,42.2,0.0
2019-09-19 05:00:00+00:00,57.69,31733.4,0.0,263.0,11.99,7,3,50.0,0.0
2019-09-19 06:00:00+00:00,69.8,36077.21,288.0,257.0,11.99,8,3,51.52,0.0
2019-09-19 07:00:00+00:00,72.25,40387.11,1365.0,231.0,11.99,9,3,51.38,0.0
2019-09-19 08:00:00+00:00,74.7,41349.08,2574.0,226.0,11.99,10,3,50.36,0.0
